,Source.Id,Source.Identifier,Source.Gender,Source.Credits.Position,Source.Type,Destination.Id,Destination.Identifier,Destination.Year.Released,Destination.IMDB.Rating,Destination.IMDB.VoteCount,Destination.Genres,Destination.Script,Destination.Type,Transaction.Id,Transaction.Type
6555,u6555,SUSAN,f,3,Person,m435,meet joe black,1998,6.90,56839,"['drama', 'fantasy', 'mystery', 'romance']",http://www.awesomefilm.com/script/meetjoeblack.txt,Document,311269,Correlation
6556,u6556,VOICE,?,?,Person,m435,meet joe black,1998,6.90,56839,"['drama', 'fantasy', 'mystery', 'romance']",http://www.awesomefilm.com/script/meetjoeblack.txt,Document,311270,Correlation
6557,u6557,YOUNG MAN,m,1,Person,m435,meet joe black,1998,6.90,56839,"['drama', 'fantasy', 'mystery', 'romance']",http://www.awesomefilm.com/script/meetjoeblack.txt,Document,311271,Correlation
6558,u6558,,?,?,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311272,Correlation
6559,u6559,BLONDE,?,?,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311273,Correlation
6560,u6560,BURT,m,4,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311274,Correlation
6561,u6561,DODD,?,?,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311275,Correlation
6562,u6562,JIMMY,?,?,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311276,Correlation
6563,u6563,LEONARD,m,1,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311277,Correlation
6564,u6564,LEONARD							  *,?,?,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311278,Correlation
6565,u6565,LEONARD'S WIFE,?,?,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311279,Correlation
6566,u6566,MRS. JANKIS,?,?,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311280,Correlation
6567,u6567,NATALIE,f,2,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311281,Correlation
6568,u6568,TEDDY,m,3,Person,m436,memento,2000,8.70,281027,"['crime', 'drama', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/memento.html,Document,311282,Correlation
6569,u6569,BARTENDER,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311283,Correlation
6570,u6570,CASTILLO,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311284,Correlation
6571,u6571,COLEMAN,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311285,Correlation
6572,u6572,CROCKETT,m,1,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311286,Correlation
6573,u6573,EL TIBURON,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311287,Correlation
6574,u6574,FUJIMA,m,5,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311288,Correlation
6575,u6575,GINA,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311289,Correlation
6576,u6576,ISABELLA,f,3,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311290,Correlation
6577,u6577,JOSÉ YERO,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311291,Correlation
6578,u6578,MONTOYA,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311292,Correlation
6579,u6579,STEVENS,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311293,Correlation
6580,u6580,TRUDY,?,?,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311294,Correlation
6581,u6581,TUBBS,m,2,Person,m437,miami vice,2006,6.00,52448,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/miamivice.html,Document,311295,Correlation
6582,u6582,CASS,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311296,Correlation
6583,u6583,JOE,m,2,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311297,Correlation
6584,u6584,MARINE,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311298,Correlation
6585,u6585,O'DANIEL,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311299,Correlation
6586,u6586,RALPH,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311300,Correlation
6587,u6587,RATSO,m,1,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311301,Correlation
6588,u6588,RICH LADY,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311302,Correlation
6589,u6589,SHIRLEY,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311303,Correlation
6590,u6590,TOWNY,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311304,Correlation
6591,u6591,VETERAN,?,?,Person,m438,midnight cowboy,1969,8.00,34405,['drama'],http://www.dailyscript.com/scripts/Midnight%20Cowboy.txt,Document,311305,Correlation
6592,u6592,BELL,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311306,Correlation
6593,u6593,BILLY,m,1,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311307,Correlation
6594,u6594,DAVIS,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311308,Correlation
6595,u6595,DETECTIVE,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311309,Correlation
6596,u6596,DRIVER,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311310,Correlation
6597,u6597,ERICH,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311311,Correlation
6598,u6598,FATHER,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311312,Correlation
6599,u6599,MAX,m,8,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311313,Correlation
6600,u6600,SUSAN,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311314,Correlation
6601,u6601,TEX,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311315,Correlation
6602,u6602,YESIL,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311316,Correlation
6603,u6603,ZIAT,?,?,Person,m439,midnight express,1978,7.60,24103,"['biography', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/midnightexpress.html,Document,311317,Correlation
6604,u6604,JEREMY,?,?,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311318,Correlation
6605,u6605,JOSH,?,?,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311319,Correlation
6606,u6606,LEONARD,m,5,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311320,Correlation
6607,u6607,MANNY,?,?,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311321,Correlation
6608,u6608,PETER,m,2,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311322,Correlation
6609,u6609,RICKY,?,?,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311323,Correlation
6610,u6610,SIRI,?,?,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311324,Correlation
6611,u6611,SUSAN,f,1,Person,m440,mimic,1997,5.70,14916,"['drama', 'horror', 'sci-fi']",http://www.dailyscript.com/scripts/mimic_production.html,Document,311325,Correlation
6612,u6612,ANNIE,f,2,Person,m441,misery,1990,7.80,41563,['thriller'],http://www.dailyscript.com/scripts/Misery.txt,Document,311326,Correlation
6613,u6613,BUSTER,m,3,Person,m441,misery,1990,7.80,41563,['thriller'],http://www.dailyscript.com/scripts/Misery.txt,Document,311327,Correlation
6614,u6614,LIBBY,?,?,Person,m441,misery,1990,7.80,41563,['thriller'],http://www.dailyscript.com/scripts/Misery.txt,Document,311328,Correlation
6615,u6615,PAUL,m,1,Person,m441,misery,1990,7.80,41563,['thriller'],http://www.dailyscript.com/scripts/Misery.txt,Document,311329,Correlation
6616,u6616,PETE,?,?,Person,m441,misery,1990,7.80,41563,['thriller'],http://www.dailyscript.com/scripts/Misery.txt,Document,311330,Correlation
6617,u6617,SINDELL,f,5,Person,m441,misery,1990,7.80,41563,['thriller'],http://www.dailyscript.com/scripts/Misery.txt,Document,311331,Correlation
6618,u6618,VIRGINIA,f,4,Person,m441,misery,1990,7.80,41563,['thriller'],http://www.dailyscript.com/scripts/Misery.txt,Document,311332,Correlation
6619,u6619,AMBROSE,m,2,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311333,Correlation
6620,u6620,BILLY,?,?,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311334,Correlation
6621,u6621,BILLY'S VOICE,?,?,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311335,Correlation
6622,u6622,ETHAN,m,1,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311336,Correlation
6623,u6623,LUTHER,m,4,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311337,Correlation
6624,u6624,MCCLOY,?,?,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311338,Correlation
6625,u6625,NEKHORVICH,?,?,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311339,Correlation
6626,u6626,NYAH,f,3,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311340,Correlation
6627,u6627,STAMP,?,?,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311341,Correlation
6628,u6628,SWANBECK,m,1000,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311342,Correlation
6629,u6629,WALLIS,?,?,Person,m442,mission: impossible ii,2000,5.70,86452,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible-2_shoot.html,Document,311343,Correlation
6630,u6630,ANATOLY,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311344,Correlation
6631,u6631,BARNES,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311345,Correlation
6632,u6632,CLAIRE,f,3,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311346,Correlation
6633,u6633,ETHAN,m,1,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311347,Correlation
6634,u6634,GUARD RANDALL,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311348,Correlation
6635,u6635,JACK,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311349,Correlation
6636,u6636,KASIMOV,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311350,Correlation
6637,u6637,KITTRIDGE,m,4,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311351,Correlation
6638,u6638,KRIEGER,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311352,Correlation
6639,u6639,LUTHER,m,6,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311353,Correlation
6640,u6640,MATTHIAS,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311354,Correlation
6641,u6641,MAX,f,8,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311355,Correlation
6642,u6642,PHELPS,m,2,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311356,Correlation
6643,u6643,SARAH,?,?,Person,m443,mission: impossible,1996,6.90,87677,"['action', 'adventure', 'thriller']",http://www.dailyscript.com/scripts/mission-impossible_shoot.html,Document,311357,Correlation
6644,u6644,AVA,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311358,Correlation
6645,u6645,BOBO,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311359,Correlation
6646,u6646,COSMO,m,3,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311360,Correlation
6647,u6647,FELIX,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311361,Correlation
6648,u6648,GREGORY,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311362,Correlation
6649,u6649,LORETTA,f,1,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311363,Correlation
6650,u6650,LUCY,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311364,Correlation
6651,u6651,MONA,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311365,Correlation
6652,u6652,MR. JOHNNY,m,5,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311366,Correlation
6653,u6653,OLD MAN,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311367,Correlation
6654,u6654,PERRY,m,7,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311368,Correlation
6655,u6655,PERRY'S VOICE,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311369,Correlation
6656,u6656,PRIEST,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311370,Correlation
6657,u6657,RAYMOND,m,8,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311371,Correlation
6658,u6658,RITA,f,6,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311372,Correlation
6659,u6659,RONNY,m,2,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311373,Correlation
6660,u6660,ROSE,f,4,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311374,Correlation
6661,u6661,ROSE'S VOICE,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311375,Correlation
6662,u6662,SHY WAITER,?,?,Person,m444,moonstruck,1987,7.10,15879,"['comedy', 'romance', 'drama']",http://www.dailyscript.com/scripts/Moonstruck.txt,Document,311376,Correlation
6663,u6663,ALL,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311377,Correlation
6664,u6664,ARTHUR,m,1,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311378,Correlation
6665,u6665,BEDEVERE,m,5,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311379,Correlation
6666,u6666,BLACK KNIGHT,m,2,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311380,Correlation
6667,u6667,BODY,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311381,Correlation
6668,u6668,BRIDGEKEEPER,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311382,Correlation
6669,u6669,CART DRIVER,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311383,Correlation
6670,u6670,CONCORDE,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311384,Correlation
6671,u6671,DENNIS,m,5,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311385,Correlation
6672,u6672,FATHER,m,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311386,Correlation
6673,u6673,FIRST GUARD,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311387,Correlation
6674,u6674,FIRST VILLAGER,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311388,Correlation
6675,u6675,GALAHAD,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311389,Correlation
6676,u6676,GOD,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311390,Correlation
6677,u6677,LARGE MAN,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311391,Correlation
6678,u6678,LAUNCELOT,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311392,Correlation
6679,u6679,MAN,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311393,Correlation
6680,u6680,OLD WOMAN,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311394,Correlation
6681,u6681,OTHER KNIGHTS,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311395,Correlation
6682,u6682,PIGLET,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311396,Correlation
6683,u6683,PRINCE,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311397,Correlation
6684,u6684,ROBIN,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311398,Correlation
6685,u6685,SINGERS,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311399,Correlation
6686,u6686,SOLDIER,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311400,Correlation
6687,u6687,SOOTHSAYER,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311401,Correlation
6688,u6688,TALL KNIGHT,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311402,Correlation
6689,u6689,TIM,m,2,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311403,Correlation
6690,u6690,ZOOT,?,?,Person,m445,monty python and the holy grail,1975,8.40,157683,"['adventure', 'comedy']",http://www.angelfire.com/movies/closedcaptioned/mp-holy.txt,Document,311404,Correlation
6691,u6691,ARCHIE,m,5,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311405,Correlation
6692,u6692,ASSISTANT DRESSER,?,?,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311406,Correlation
6693,u6693,BARNEY,?,?,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311407,Correlation
6694,u6694,BERTIE,?,?,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311408,Correlation
6695,u6695,BERTIE'S VALET,?,?,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311409,Correlation
6696,u6696,BROWN,m,2,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311410,Correlation
6697,u6697,DEAN WELLSELLY,?,?,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311411,Correlation
6698,u6698,DISRAELI,m,4,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311412,Correlation
6699,u6699,JENNER,?,?,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311413,Correlation
6700,u6700,LADY ELY,?,?,Person,m446,mrs brown,1997,7.20,5701,"['biography', 'drama', 'history', 'romance']",http://www.dailyscript.com/scripts/mrs_brown.html,Document,311414,Correlation
